visibility 1 ALMA uid://A002/X3ddbb0/X2e3 J1256-057 3.386750805191392 -0.10104256280653497 NULL circle Infinity 4.841775963985001E9 4.841780149374001E9 50.39999961853027 50.39999961853027 0.0 0.0 0.0 em.mm NULL ALMA ALMA 0.0 0.0 uid___A002_X3ddbb0_X2e3.fits
visibility 1 ALMA uid://A002/X3ddbb0/X2e3 3C279 3.386750805191392 -0.10104256280653497 NULL circle Infinity 4.841775963985001E9 4.841780149374001E9 30.239999771118164 30.239999771118164 0.0 0.0 0.0 em.mm NULL ALMA ALMA 0.0 0.0 uid___A002_X3ddbb0_X2e3.fits
visibility 1 ALMA uid://A002/X3ddbb0/X2e3 3C279 3.386750805191392 -0.10104256280653497 NULL circle Infinity 4.841775963985001E9 4.841780149374001E9 4.031999588012695 4.031999588012695 0.0 0.0 0.0 em.mm NULL ALMA ALMA 0.0 0.0 uid___A002_X3ddbb0_X2e3.fits
visibility 1 ALMA uid://A002/X3ddbb0/X2e3 3C279 3.386750805191392 -0.10104256280653497 NULL circle Infinity 4.841775963985001E9 4.841780149374001E9 193.5359992980957 193.5359992980957 0.0 0.0 0.0 em.mm NULL ALMA ALMA 0.0 0.0 uid___A002_X3ddbb0_X2e3.fits
visibility 1 ALMA uid://A002/X3ddbb0/X2e3 3C279 3.386750805191392 -0.10104256280653497 NULL circle Infinity 4.841775963985001E9 4.841780149374001E9 50.40000057220459 50.40000057220459 0.0 0.0 0.0 em.mm NULL ALMA ALMA 0.0 0.0 uid___A002_X3ddbb0_X2e3.fits
visibility 1 ALMA uid://A002/X3ddbb0/X2e3 Titan 3.5711877977189825 -0.12724554396237278 NULL circle Infinity 4.841775963985001E9 4.841780149374001E9 4.032000541687012 4.032000541687012 0.0 0.0 0.0 em.mm NULL ALMA ALMA 0.0 0.0 uid___A002_X3ddbb0_X2e3.fits
visibility 1 ALMA uid://A002/X3ddbb0/X2e3 Titan 3.5711877977189825 -0.12724554396237278 NULL circle Infinity 4.841775963985001E9 4.841780149374001E9 193.5359992980957 193.5359992980957 0.0 0.0 0.0 em.mm NULL ALMA ALMA 0.0 0.0 uid___A002_X3ddbb0_X2e3.fits
visibility 1 ALMA uid://A002/X3ddbb0/X2e3 B1055+018;_J1058+015 3.5711877977189825 -0.12724554396237278 NULL circle Infinity 4.841775963985001E9 4.841780149374001E9 50.39999961853027 50.39999961853027 0.0 0.0 0.0 em.mm NULL ALMA ALMA 0.0 0.0 uid___A002_X3ddbb0_X2e3.fits
visibility 1 ALMA uid://A002/X3ddbb0/X2e3 J1008+063;_B1005+066 3.5711877977189825 -0.12724554396237278 NULL circle Infinity 4.841775963985001E9 4.841780149374001E9 4.032000541687012 4.032000541687012 0.0 0.0 0.0 em.mm NULL ALMA ALMA 0.0 0.0 uid___A002_X3ddbb0_X2e3.fits
visibility 1 ALMA uid://A002/X3ddbb0/X2e3 J1008+063;_B1005+066 3.5711877977189825 -0.12724554396237278 NULL circle Infinity 4.841775963985001E9 4.841780149374001E9 24.191999435424805 24.191999435424805 0.0 0.0 0.0 em.mm NULL ALMA ALMA 0.0 0.0 uid___A002_X3ddbb0_X2e3.fits
visibility 1 ALMA uid://A002/X3ddbb0/X2e3 COSMOSLowz_64 2.619653686110141 0.038288664671853954 NULL circle Infinity 4.841775963985001E9 4.841780149374001E9 423.36000061035156 423.36000061035156 0.0 0.0 0.0 em.mm NULL ALMA ALMA 0.0 0.0 uid___A002_X3ddbb0_X2e3.fits
visibility 1 ALMA uid://A002/X3ddbb0/X2e3 J1008+063;_B1005+066 2.619653686110141 0.038288664671853954 NULL circle Infinity 4.841775963985001E9 4.841780149374001E9 4.031999588012695 4.031999588012695 0.0 0.0 0.0 em.mm NULL ALMA ALMA 0.0 0.0 uid___A002_X3ddbb0_X2e3.fits
visibility 1 ALMA uid://A002/X3ddbb0/X2e3 J1008+063;_B1005+066 2.619653686110141 0.038288664671853954 NULL circle Infinity 4.841775963985001E9 4.841780149374001E9 24.19200038909912 24.19200038909912 0.0 0.0 0.0 em.mm NULL ALMA ALMA 0.0 0.0 uid___A002_X3ddbb0_X2e3.fits
visibility 1 ALMA uid://A002/X3ddbb0/X2e3 COSMOSLowz_64 2.619653686110141 0.038288664671853954 NULL circle Infinity 4.841775963985001E9 4.841780149374001E9 423.36000061035156 423.36000061035156 0.0 0.0 0.0 em.mm NULL ALMA ALMA 0.0 0.0 uid___A002_X3ddbb0_X2e3.fits
visibility 1 ALMA uid://A002/X3ddbb0/X2e3 J1008+063;_B1005+066 2.619653686110141 0.038288664671853954 NULL circle Infinity 4.841775963985001E9 4.841780149374001E9 4.031999588012695 4.031999588012695 0.0 0.0 0.0 em.mm NULL ALMA ALMA 0.0 0.0 uid___A002_X3ddbb0_X2e3.fits
visibility 1 ALMA uid://A002/X3ddbb0/X2e3 J1008+063;_B1005+066 2.619653686110141 0.038288664671853954 NULL circle Infinity 4.841775963985001E9 4.841780149374001E9 24.191999435424805 24.191999435424805 0.0 0.0 0.0 em.mm NULL ALMA ALMA 0.0 0.0 uid___A002_X3ddbb0_X2e3.fits
visibility 1 ALMA uid://A002/X3ddbb0/X2e3 COSMOSLowz_64 2.619653686110141 0.038288664671853954 NULL circle Infinity 4.841775963985001E9 4.841780149374001E9 423.36000061035156 423.36000061035156 0.0 0.0 0.0 em.mm NULL ALMA ALMA 0.0 0.0 uid___A002_X3ddbb0_X2e3.fits
visibility 1 ALMA uid://A002/X3ddbb0/X2e3 J1008+063;_B1005+066 2.619653686110141 0.038288664671853954 NULL circle Infinity 4.841775963985001E9 4.841780149374001E9 4.032000541687012 4.032000541687012 0.0 0.0 0.0 em.mm NULL ALMA ALMA 0.0 0.0 uid___A002_X3ddbb0_X2e3.fits
visibility 1 ALMA uid://A002/X3ddbb0/X2e3 J1008+063;_B1005+066 2.619653686110141 0.038288664671853954 NULL circle Infinity 4.841775963985001E9 4.841780149374001E9 24.19200038909912 24.19200038909912 0.0 0.0 0.0 em.mm NULL ALMA ALMA 0.0 0.0 uid___A002_X3ddbb0_X2e3.fits
visibility 1 ALMA uid://A002/X3ddbb0/X2e3 COSMOSLowz_64 2.619653686110141 0.038288664671853954 NULL circle Infinity 4.841775963985001E9 4.841780149374001E9 423.35999965667725 423.35999965667725 0.0 0.0 0.0 em.mm NULL ALMA ALMA 0.0 0.0 uid___A002_X3ddbb0_X2e3.fits
visibility 1 ALMA uid://A002/X3ddbb0/X2e3 J1008+063;_B1005+066 2.619653686110141 0.038288664671853954 NULL circle Infinity 4.841775963985001E9 4.841780149374001E9 4.031999588012695 4.031999588012695 0.0 0.0 0.0 em.mm NULL ALMA ALMA 0.0 0.0 uid___A002_X3ddbb0_X2e3.fits
visibility 1 ALMA uid://A002/X3ddbb0/X2e3 J1008+063;_B1005+066 2.619653686110141 0.038288664671853954 NULL circle Infinity 4.841775963985001E9 4.841780149374001E9 24.19200038909912 24.19200038909912 0.0 0.0 0.0 em.mm NULL ALMA ALMA 0.0 0.0 uid___A002_X3ddbb0_X2e3.fits
